"quote";"author";"context";"source";"date"
"Five rules for eternal misery:
	(1) Always try to exhort others to look upon you favorably.
	(2) Make lots of assumptions about situations and be sure to
	    treat these assumptions as though they are reality.
	(3) Then treat each new situation as though it's a crisis.
	(4) Live in the past and future only (become obsessed with
	    how much better things might have been or how much worse
	    things might become).
	(5) Occasionally stomp on yourself for being so stupid as to
	    follow the first four rules.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"flannister, n.:
	The plastic yoke that holds a six-pack of beer together.";"\"Sniglets\", Rich Hall & Friends";NA;"definitions.dat (fortunes)";NA
"Flon's Law:
	There is not now, and never will be, a language in
	which it is the least bit difficult to write bad programs.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"flowchart, n. & v.:
	[From flow \"to ripple down in rich profusion, as hair\" + chart
\"a cryptic hidden-treasure map designed to mislead the uninitiated.\"]
1. n. The solution, if any, to a class of Mascheroni construction
problems in which given algorithms require geometrical representation
using only the 35 basic ideograms of the ANSI template.  2. n. Neronic
doodling while the system burns.  3. n. A low-cost substitute for
wallpaper.  4. n.  The innumerate misleading the illiterate.  \"A
thousand pictures is worth ten lines of code.\" -- The Programmer's
Little Red Vade Mecum, Mao Tse T'umps.  5. v.intrans. To produce
flowcharts with no particular object in mind.  6. v.trans. To obfuscate
(a problem) with esoteric cartoons.";"Stan Kelly-Bootle, \"The Devil's DP Dictionary\"";NA;"definitions.dat (fortunes)";NA
"Flugg's Law:
	When you need to knock on wood is when you realize
	that the world is composed of vinyl, naugahyde and aluminum.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Fog Lamps, n.:
	Excessively (often obnoxiously) bright lamps mounted on the fronts
	of automobiles; used on dry, clear nights to indicate that the
	driver's brain is in a fog.  See also \"Idiot Lights\".";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Foolproof Operation:
	No provision for adjustment.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Forecast, n.:
	A prediction of the future, based on the past, for
	which the forecaster demands payment in the present.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Forgetfulness, n.:
	A gift of God bestowed upon debtors in compensation for
	their destitution of conscience.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"FORTUNE EXPLAINS WHAT JOB REVIEW CATCH PHRASES MEAN:	#1
skilled oral communicator:
	Mumbles inaudibly when attempting to speak.  Talks to self.
	Argues with self.  Loses these arguments.

skilled written communicator:
	Scribbles well.  Memos are invariable illegible, except for
	the portions that attribute recent failures to someone else.

growth potential:
	With proper guidance, periodic counselling, and remedial training,
	the reviewee may, given enough time and close supervision, meet
	the minimum requirements expected of him by the company.

key company figure:
	Serves as the perfect counter example.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"FORTUNE EXPLAINS WHAT JOB REVIEW CATCH PHRASES MEAN:	#4
consistent:
	Reviewee hasn't gotten anything right yet, and it is anticipated
	that this pattern will continue throughout the coming year.

an excellent sounding board:
	Present reviewee with any number of alternatives, and implement
	them in the order precisely opposite of his/her specification.

a planner and organizer:
	Usually manages to put on socks before shoes.  Can match the
	animal tags on his clothing.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"FORTUNE EXPLAINS WHAT JOB REVIEW CATCH PHRASES MEAN:	#9
has management potential:
	Because of his intimate relationship with inanimate objects, the
	reviewee has been appointed to the critical position of department
	pencil monitor.

inspirational:
	A true inspiration to others.  (\"There, but for the grace of God,
	go I.\")

adapts to stress:
	Passes wind, water, or out depending upon the severity of the
	situation.

goal oriented:
	Continually sets low goals for himself, and usually fails
	to meet them.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Fortune's Rules for Memo Wars: #2

Given the incredible advances in sociocybernetics and telepsychology over
the last few years, we are now able to completely understand everything that
the author of an memo is trying to say.  Thanks to modern developments
in electrocommunications like notes, vnews, and electricity, we have an
incredible level of interunderstanding the likes of which civilization has
never known.  Thus, the possibility of your misinterpreting someone else's
memo is practically nil.  Knowing this, anyone who accuses you of having
done so is a liar, and should be treated accordingly.  If you *do* understand
the memo in question, but have absolutely nothing of substance to say, then
you have an excellent opportunity for a vicious ad hominem attack.  In fact,
the only *inappropriate* times for an ad hominem attack are as follows:

	1: When you agree completely with the author of an memo.
	2: When the author of the original memo is much bigger than you are.
	3: When replying to one of your own memos.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Fourth Law of Applied Terror:
	The night before the English History mid-term, your Biology
	instructor will assign 200 pages on planaria.

Corollary:
	Every instructor assumes that you have nothing else to do except
	study for that instructor's course.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Fourth Law of Revision:
	It is usually impractical to worry beforehand about
	interferences -- if you have none, someone will make one for you.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Fourth Law of Thermodynamics:
	If the probability of success is not almost one, it is damn near zero.";"David Ellis";NA;"definitions.dat (fortunes)";NA
"Fresco's Discovery:
	If you knew what you were doing you'd probably be bored.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Fried's 1st Rule:
	Increased automation of clerical function
	invariably results in increased operational costs.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Friends, n.:
	People who borrow your books and set wet glasses on them.

	People who know you well, but like you anyway.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Frobnicate, v.:
	To manipulate or adjust, to tweak.  Derived from FROBNITZ. Usually
abbreviated to FROB.  Thus one has the saying \"to frob a frob.\" See TWEAK
and TWIDDLE.  Usage: FROB, TWIDDLE, and TWEAK sometimes connote points along
a continuum.  FROB connotes aimless manipulation; TWIDDLE connotes gross
manipulation, often a coarse search for a proper setting; TWEAK connotes
fine-tuning.  If someone is turning a knob on an oscilloscope, then if he's
carefully adjusting it he is probably tweaking it; if he is just turning it
but looking at the screen he is probably twiddling it; but if he's just
doing it because turning a knob is fun, he's frobbing it.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Frobnitz, pl. Frobnitzem (frob'nitsm) n.:
	An unspecified physical object, a widget.  Also refers to electronic
black boxes.  This rare form is usually abbreviated to FROTZ, or more
commonly to FROB.  Also used are FROBNULE, FROBULE, and FROBNODULE.
Starting perhaps in 1979, FROBBOZ (fruh-bahz'), pl. FROBBOTZIM, has also
become very popular, largely due to its exposure via the Adventure spin-off
called Zork (Dungeon).  These can also be applied to non-physical objects,
such as data structures.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Fuch's Warning:
	If you actually look like your passport photo, you aren't well
	enough to travel.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Fudd's First Law of Opposition:
	Push something hard enough and it will fall over.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Fun experiments:
	Get a can of shaving cream, throw it in a freezer for about a week.
	Then take it out, peel the metal off and put it where you want...
	bedroom, car, etc.  As it thaws, it expands an unbelievable amount.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Fun Facts, #14:
	In table tennis, whoever gets 21 points first wins.  That's how
	it once was in baseball -- whoever got 21 runs first won.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Fun Facts, #63:
	The name California was given to the state by Spanish conquistadores.
	It was the name of an imaginary island, a paradise on earth, in the
	Spanish romance, \"Les Serges de Esplandian\", written by Montalvo in
	1510.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"furbling, v.:
	Having to wander through a maze of ropes at an airport or bank
	even when you are the only person in line.";"Rich Hall, \"Sniglets\"";NA;"definitions.dat (fortunes)";NA
"Galbraith's Law of Human Nature:
	Faced with the choice between changing one's mind and proving that
	there is no need to do so, almost everybody gets busy on the proof.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Genderplex, n.:
	The predicament of a person in a restaurant who is unable to
	determine his or her designated restroom (e.g., turtles and tortoises).";"Rich Hall, \"Sniglets\"";NA;"definitions.dat (fortunes)";NA
"genealogy, n.:
	An account of one's descent from an ancestor
	who did not particularly care to trace his own.";"Ambrose Bierce";NA;"definitions.dat (fortunes)";NA
"Genius, n.:
	A chemist who discovers a laundry additive that rhymes with \"bright.\"";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"genius, n.:
	Person clever enough to be born in the right place at the right
	time of the right sex and to follow up this advantage by saying
	all the right things to all the right people.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"genlock, n.:
	Why he stays in the bottle.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Gerrold's Laws of Infernal Dynamics:
	(1) An object in motion will always be headed in the wrong direction.
	(2) An object at rest will always be in the wrong place.
	(3) The energy required to change either one of these states
	   will always be more than you wish to expend, but never so
	   much as to make the task totally impossible.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Getting the job done is no excuse for not following the rules.

Corollary:
	Following the rules will not get the job done.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Gilbert's Discovery:
	Any attempt to use the new super glues results in the two pieces
	sticking to your thumb and index finger rather than to each other.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Ginsberg's Theorem:
	(1) You can't win.
	(2) You can't break even.
	(3) You can't even quit the game.

Freeman's Commentary on Ginsberg's theorem:
	Every major philosophy that attempts to make life seem
	meaningful is based on the negation of one part of Ginsberg's
	Theorem.  To wit:

	(1) Capitalism is based on the assumption that you can win.
	(2) Socialism is based on the assumption that you can break even.
	(3) Mysticism is based on the assumption that you can quit the game.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Ginsburg's Law:
	At the precise moment you take off your shoe in a shoe store, your
	big toe will pop out of your sock to see what's going on.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"gleemites, n.:
	Petrified deposits of toothpaste found in sinks.";"\"Sniglets\", Rich Hall & Friends";NA;"definitions.dat (fortunes)";NA
"Glib's Fourth Law of Unreliability:
	Investment in reliability will increase until it exceeds the
	probable cost of errors, or until someone insists on getting
	some useful work done.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Gnagloot, n.:
	A person who leaves all his ski passes on his jacket just to
	impress people.";"Rich Hall, \"Sniglets\"";NA;"definitions.dat (fortunes)";NA
"Goda's Truism:
	By the time you get to the point where you can make ends meet,
	somebody moves the ends.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Godwin's Law (prov.  [Usenet]):
	As a Usenet discussion grows longer, the probability of a
	comparison involving Nazis or Hitler approaches one.\" There is a
	tradition in many groups that, once this occurs, that thread is
	over, and whoever mentioned the Nazis has automatically lost
	whatever argument was in progress.  Godwin's Law thus guarantees
	the existence of an upper bound on thread length in those groups.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Gold's Law:
	If the shoe fits, it's ugly.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Gold, n.:
	A soft malleable metal relatively scarce in distribution.  It
	is mined deep in the earth by poor men who then give it to rich
	men who immediately bury it back in the earth in great prisons,
	although gold hasn't done anything to them.";"Mike Harding, \"The Armchair Anarchist's Almanac\"";NA;"definitions.dat (fortunes)";NA
"Goldenstern's Rules:
	(1) Always hire a rich attorney
	(2) Never buy from a rich salesman.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Gomme's Laws:
	(1) A backscratcher will always find new itches.
	(2) Time accelerates.
	(3) The weather at home improves as soon as you go away.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Gordon's first law:
	If a research project is not worth doing, it is not worth doing well.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Gordon's Law:
	If you think you have the solution, the question was poorly phrased.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"gossip, n.:
	Hearing something you like about someone you don't.";"Earl Wilson";NA;"definitions.dat (fortunes)";NA
"Goto, n.:
	A programming tool that exists to allow structured programmers
	to complain about unstructured programmers.";"Ray Simard";NA;"definitions.dat (fortunes)";NA
"Government's Law:
	There is an exception to all laws.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Grabel's Law:
	2 is not equal to 3 -- not even for large values of 2.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Grandpa Charnock's Law:
	You never really learn to swear until you learn to drive.

	[I thought it was when your kids learned to drive.  Ed.]";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"grasshopotomaus:
	A creature that can leap to tremendous heights... once.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Gravity:
	What you get when you eat too much and too fast.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Gray's Law of Programming:
	`_n+1' trivial tasks are expected to be accomplished in the same
	time as `_n' tasks.

Logg's Rebuttal to Gray's Law:
	`_n+1' trivial tasks take twice as long as `_n' trivial tasks.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Great American Axiom:
	Some is good, more is better, too much is just right.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Green's Law of Debate:
	Anything is possible if you don't know what you're talking about.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Greener's Law:
	Never argue with a man who buys ink by the barrel.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Grelb's Reminder:
	Eighty percent of all people consider themselves to be above
	average drivers.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Griffin's Thought:
	When you starve with a tiger, the tiger starves last.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Grinnell's Law of Labor Laxity:
	At all times, for any task, you have not got enough done today.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Guillotine, n.:
	A French chopping center.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Gumperson's Law:
	The probability of a given event occurring is inversely
	proportional to its desirability.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Gunter's Airborne Discoveries:
	(1)  When you are served a meal aboard an aircraft,
	     the aircraft will encounter turbulence.
	(2)  The strength of the turbulence
	     is directly proportional to the temperature of your coffee.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"gurmlish, n.:
	The red warning flag at the top of a club sandwich which
	prevents the person from biting into it and puncturing the roof
	of his mouth.";"Rich Hall, \"Sniglets\"";NA;"definitions.dat (fortunes)";NA
"guru, n.:
	A person in T-shirt and sandals who took an elevator ride with
	a senior vice-president and is ultimately responsible for the
	phone call you are about to receive from your boss.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"guru, n:
	A computer owner who can read the manual.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"gyroscope, n.:
	A wheel or disk mounted to spin rapidly about an axis and also
	free to rotate about one or both of two axes perpindicular to
	each other and the axis of spin so that a rotation of one of the
	two mutually perpendicular axes results from application of
	torque to the other when the wheel is spinning and so that the
	entire apparatus offers considerable opposition depending on
	the angular momentum to any torque that would change the direction
	of the axis of spin.";"Webster's Seventh New Collegiate Dictionary";NA;"definitions.dat (fortunes)";NA
"H. L. Mencken's Law:
	Those who can -- do.
	Those who can't -- teach.

Martin's Extension:
	Those who cannot teach -- administrate.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Hacker's Law:
	The belief that enhanced understanding will necessarily stir
	a nation to action is one of mankind's oldest illusions.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Hacker's Quicky #313:
	Sour Cream -n- Onion Potato Chips
	Microwave Egg Roll
	Chocolate Milk";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"hacker, n.:
	A master byter.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"hacker, n.:
	Originally, any person with a knack for coercing stubborn inanimate
	things; hence, a person with a happy knack, later contracted by the
	mythical philosopher Frisbee Frobenius to the common usage, 'hack'.
	In olden times, upon completion of some particularly atrocious body
	of coding that happened to work well, culpable programmers would gather
	in a small circle around a first edition of Knuth's Best Volume I by
	candlelight, and proceed to get very drunk while sporadically rending
	the following ditty:

		Hacker's Fight Song

		He's a Hack!  He's a Hack!
		He's a guy with the happy knack!
		Never bungles, never shirks,
		Always gets his stuff to work!

All take a drink (important!)";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Hale Mail Rule, The:
	When you are ready to reply to a letter, you will lack at least
	one of the following:
		(a) A pen or pencil or typewriter.
		(b) Stationery.
		(c) Postage stamp.
		(d) The letter you are answering.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"half-done, n.:
	This is the best way to eat a kosher dill -- when it's still crunchy,
	light green, yet full of garlic flavor.  The difference between this
	and the typical soggy dark green cucumber corpse is like the
	difference between life and death.

	You may find it difficult to find a good half-done kosher dill there
	in Seattle, so what you should do is take a cab out to the airport,
	fly to New York, take the JFK Express to Jay Street-Borough Hall,
	transfer to an uptown F, get off at East Broadway, walk north on
	Essex (along the park), make your first left onto Hester Street, walk
	about fifteen steps, turn ninety degrees left, and stop.  Say to the
	man, \"Let me have a nice half-done.\"  Worth the trouble, wasn't it?";"Arthur Naiman, \"Every Goy's Guide to Yiddish\"";NA;"definitions.dat (fortunes)";NA
"Hand, n.:
	A singular instrument worn at the end of a human arm and
	commonly thrust into somebody's pocket.";"Ambrose Bierce, \"The Devil's Dictionary\"";NA;"definitions.dat (fortunes)";NA
"handshaking protocol, n:
	A process employed by hostile hardware devices to initate a
	terse but civil dialogue, which, in turn, is characterized by
	occasional misunderstanding, sulking, and name-calling.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Hangover, n.:
	The burden of proof.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"hangover, n.:
	The wrath of grapes.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Hanlon's Razor:
	Never attribute to malice that which is adequately explained
	by stupidity.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Hanson's Treatment of Time:
	There are never enough hours in a day, but always too many days
	before Saturday.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Happiness, n.:
	An agreeable sensation arising from contemplating the misery of another.";"Ambrose Bierce, \"The Devil's Dictionary\"";NA;"definitions.dat (fortunes)";NA
"hard, adj.:
	The quality of your own data; also how it is to believe those
	of other people.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Hardware, n.:
	The parts of a computer system that can be kicked.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Harriet's Dining Observation:
	In every restaurant, the hardness of the butter pats
	increases in direct proportion to the softness of the bread.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Harris's Lament:
	All the good ones are taken.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Harrisberger's Fourth Law of the Lab:
	Experience is directly proportional to the amount of equipment ruined.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Harrison's Postulate:
	For every action, there is an equal and opposite criticism.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Hartley's First Law:
	You can lead a horse to water, but if you can get him to float
	on his back, you've got something.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Hatred, n.:
	A sentiment appropriate to the occasion of another's superiority.";"Ambrose Bierce, \"The Devil's Dictionary\"";NA;"definitions.dat (fortunes)";NA
"Hawkeye's Conclusion:
	It's not easy to play the clown when you've got to run the whole
	circus.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Heaven, n.:
	A place where the wicked cease from troubling you with talk of
	their personal affairs, and the good listen with attention while you
	expound your own.";"Ambrose Bierce, \"The Devil's Dictionary\"";NA;"definitions.dat (fortunes)";NA
"heavy, adj.:
	Seduced by the chocolate side of the force.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Heller's Law:
	The first myth of management is that it exists.

Johnson's Corollary:
	Nobody really knows what is going on anywhere within the
	organization.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Hempstone's Question:
	If you have to travel on the Titanic, why not go first class?";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Herth's Law:
	He who turns the other cheek too far gets it in the neck.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Hewett's Observation:
	The rudeness of a bureaucrat is inversely proportional to his or
	her position in the governmental hierarchy and to the number of
	peers similarly engaged.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Hildebrant's Principle:
	If you don't know where you are going, any road will get you there.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Hippogriff, n.:
	An animal (now extinct) which was half horse and half griffin.
	The griffin was itself a compound creature, half lion and half eagle.
	The hippogriff was actually, therefore, only one quarter eagle, which
	is two dollars and fifty cents in gold.  The study of zoology is full
	of surprises.";"Ambrose Bierce, \"The Devil's Dictionary\"";NA;"definitions.dat (fortunes)";NA
"History, n.:
	Papa Hegel he say that all we learn from history is that we
	learn nothing from history.  I know people who can't even learn from
	what happened this morning.  Hegel must have been taking the long view.";"Chad C. Mulligan, \"The Hipcrime Vocab\"";NA;"definitions.dat (fortunes)";NA
"Hitchcock's Staple Principle:
	The stapler runs out of staples only while you are trying to
	staple something.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Hlade's Law:
	If you have a difficult task, give it to a lazy person --
	they will find an easier way to do it.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Hoare's Law of Large Problems:
	Inside every large problem is a small problem struggling to get out.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Hoffer's Discovery:
	The grand act of a dying institution is to issue a newly
	revised, enlarged edition of the policies and procedures manual.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Hofstadter's Law:
	It always takes longer than you expect, even when you take
	Hofstadter's Law into account.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Hollerith, v.:
	What thou doest when thy phone is on the fritzeth.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"honeymoon, n.:
	A short period of doting between dating and debting.";"Ray C. Bandy";NA;"definitions.dat (fortunes)";NA
"Honorable, adj.:
	Afflicted with an impediment in one's reach.  In legislative
	bodies, it is customary to mention all members as honorable; as,
	\"the honorable gentleman is a scurvy cur.\"";"Ambrose Bierce, \"The Devil's Dictionary\"";NA;"definitions.dat (fortunes)";NA
"Horner's Five Thumb Postulate:
	Experience varies directly with equipment ruined.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Horngren's Observation:
	Among economists, the real world is often a special case.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Household hint:
	If you are out of cream for your coffee, mayonnaise makes a
	dandy substitute.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"HOW YOU CAN TELL THAT IT'S GOING TO BE A ROTTEN DAY:
	#1040 Your income tax refund cheque bounces.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"HOW YOU CAN TELL THAT IT'S GOING TO BE A ROTTEN DAY:
	#15 Your pet rock snaps at you.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"HOW YOU CAN TELL THAT IT'S GOING TO BE A ROTTEN DAY:
	#32: You call your answering service and they've never heard of you.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Howe's Law:
	Everyone has a scheme that will not work.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Hubbard's Law:
	Don't take life too seriously; you won't get out of it alive.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Hurewitz's Memory Principle:
	The chance of forgetting something is directly proportional
	to... to... uh.....";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"IBM Pollyanna Principle:
	Machines should work.  People should think.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"IBM's original motto:
	Cogito ergo vendo; vendo ergo sum.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"IBM:
	[International Business Machines Corp.]  Also known as Itty Bitty
	Machines or The Lawyer's Friend.  The dominant force in computer
	marketing, having supplied worldwide some 75% of all known hardware
	and 10% of all software.  To protect itself from the litigious envy
	of less successful organizations, such as the US government, IBM
	employs 68% of all known ex-Attorneys' General.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"IBM:
	I've Been Moved
	Idiots Become Managers
	Idiots Buy More
	Impossible to Buy Machine
	Incredibly Big Machine
	Industry's Biggest Mistake
	International Brotherhood of Mercenaries
	It Boggles the Mind
	It's Better Manually
	Itty-Bitty Machines";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"IBM:
	It may be slow, but it's hard to use.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"idiot box, n.:
	The part of the envelope that tells a person where to place the
	stamp when they can't quite figure it out for themselves.";"Rich Hall, \"Sniglets\"";NA;"definitions.dat (fortunes)";NA
"Idiot, n.:
	A member of a large and powerful tribe whose influence in human
	affairs has always been dominant and controlling.";"Ambrose Bierce, \"The Devil's Dictionary\"";NA;"definitions.dat (fortunes)";NA
"idleness, n.:
	Leisure gone to seed.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"ignisecond, n:
	The overlapping moment of time when the hand is locking the car
	door even as the brain is saying, \"my keys are in there!\"";"Rich Hall, \"Sniglets\"";NA;"definitions.dat (fortunes)";NA
