"quote";"author";"context";"source";"date"
"I am a man: nothing human is alien to me.";"Publius Terentius Afer (Terence)";NA;"platitudes.dat (fortunes)";NA
"I doubt, therefore I might be.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"I know on which side my bread is buttered.";"John Heywood";NA;"platitudes.dat (fortunes)";NA
"I think, therefore I am... I think.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"I'll turn over a new leaf.";"Miguel de Cervantes";NA;"platitudes.dat (fortunes)";NA
"If a fool persists in his folly he shall become wise.";"William Blake";NA;"platitudes.dat (fortunes)";NA
"If anything can go wrong, it will.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"If at first you do succeed, try to hide your astonishment.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"If at first you don't succeed, destroy all evidence that you tried.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"If at first you don't succeed, quit; don't be a nut about success.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"If at first you don't succeed, redefine success.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"If at first you don't succeed, try, try again.";"W. E. Hickson";NA;"platitudes.dat (fortunes)";NA
"If at first you don't succeed, you're doing about average.";"Leonard Levinson";NA;"platitudes.dat (fortunes)";NA
"If happiness is in your destiny, you need not be in a hurry.";"Chinese proverb";NA;"platitudes.dat (fortunes)";NA
"If I cannot bend Heaven, I shall move Hell.";"Publius Vergilius Maro (Virgil)";NA;"platitudes.dat (fortunes)";NA
"If in doubt, mumble.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"If it ain't broke, don't fix it.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"If it heals good, say it.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"If the shoe fits, it's ugly.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"If the thunder don't get you, then the lightning will.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"If there is no wind, row.";"Polish proverb";NA;"platitudes.dat (fortunes)";NA
"If two wrongs don't make a right, try three.";"Laurence J. Peter";NA;"platitudes.dat (fortunes)";NA
"If wishes were horses, then beggars would be thieves.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"If you wish to be happy for one hour, get drunk.
If you wish to be happy for three days, get married.
If you wish to be happy for a month, kill your pig and eat it.
If you wish to be happy forever, learn to fish.";"Chinese Proverb";NA;"platitudes.dat (fortunes)";NA
"If you wish to succeed, consult three old people.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"If you would keep a secret from an enemy, tell it not to a friend.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"In charity there is no excess.";"Francis Bacon";NA;"platitudes.dat (fortunes)";NA
"In God we trust; all else we walk through.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"In this world, nothing is certain but death and taxes.";"Benjamin Franklin";NA;"platitudes.dat (fortunes)";NA
"Inspiration without perspiration is usually sterile.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Integrity has no need for rules.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"It doesn't matter whether you win or lose -- until you lose.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"It is a poor judge who cannot award a prize.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"It is a profitable thing, if one is wise, to seem foolish.";"Aeschylus";NA;"platitudes.dat (fortunes)";NA
"It is annoying to be honest to no purpose.";"Publius Ovidius Naso (Ovid)";NA;"platitudes.dat (fortunes)";NA
"It is bad luck to be superstitious.";"Andrew W. Mathis";NA;"platitudes.dat (fortunes)";NA
"It is better to have loved a short man than never to have loved a tall.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"It is better to have loved and lost -- much better.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"It is better to have loved and lost than just to have lost.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"It is better to wear out than to rust out.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"It is common sense to take a method and try it.  If it fails,
admit it frankly and try another.  But above all, try something.";"Franklin D. Roosevelt";NA;"platitudes.dat (fortunes)";NA
"It is sweet to let the mind unbend on occasion.";"Quintus Horatius Flaccus (Horace)";NA;"platitudes.dat (fortunes)";NA
"It is the quality rather than the quantity that matters.";"Lucius Annaeus Seneca";NA;"platitudes.dat (fortunes)";NA
"It is when I struggle to be brief that I become obscure.";"Quintus Horatius Flaccus (Horace)";NA;"platitudes.dat (fortunes)";NA
"It is wise to keep in mind that neither success nor failure is ever final.";"Roger Babson";NA;"platitudes.dat (fortunes)";NA
"It is your concern when your neighbor's wall is on fire.";"Quintus Horatius Flaccus (Horace)";NA;"platitudes.dat (fortunes)";NA
"It's always darkest just before it gets pitch black.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"It's always darkest just before the lights go out.";"Alex Clark";NA;"platitudes.dat (fortunes)";NA
"It's better to burn out than it is to rust.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"It's better to burn out than to fade away.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"It's later than you think.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"It's not whether you win or lose, it's how you place the blame.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"It's the thought, if any, that counts!";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Keep on keepin' on.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Keep the phase, baby.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Kites rise highest against the wind -- not with it.";"Winston Churchill";NA;"platitudes.dat (fortunes)";NA
"Knowledge is power.";"Francis Bacon";NA;"platitudes.dat (fortunes)";NA
"Knowledge without common sense is folly.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Laugh and the world laughs with you, snore and you sleep alone.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Laugh and the world thinks you're an idiot.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Laugh at your problems; everybody else does.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Laugh when you can; cry when you must.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Laugh, and the world ignores you.  Crying doesn't help either.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Leave no stone unturned.";"Euripides";NA;"platitudes.dat (fortunes)";NA
"Left to themselves, things tend to go from bad to worse.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Let sleeping dogs lie.";"Charles Dickens";NA;"platitudes.dat (fortunes)";NA
"Let your conscience be your guide.";"Pope";NA;"platitudes.dat (fortunes)";NA
"Life is one long struggle in the dark.";"Titus Lucretius Carus";NA;"platitudes.dat (fortunes)";NA
"\"Life is too important to take seriously.\"";"Corky Siegel";NA;"platitudes.dat (fortunes)";NA
"Life is too short to be taken seriously.";"Oscar Wilde";NA;"platitudes.dat (fortunes)";NA
"Look before you leap.";"Samuel Butler";NA;"platitudes.dat (fortunes)";NA
"Look ere ye leap.";"John Heywood";NA;"platitudes.dat (fortunes)";NA
"-- Male cadavers are incapable of yielding testimony.
-- Individuals who make their abode in vitreous edifices would be well advised
	to refrain from catapulting projectiles.
-- Neophyte's serendipity.
-- Exclusive dedication to necessitious chores without interludes of hedonistic
	diversion renders John a hebetudinous fellow.
-- A revolving concretion of earthy or mineral matter accumulates no congeries
	of small, green bryophytic plant.
-- Abstention from any aleatory undertaking precludes a potential escallation
	of a lucrative nature.
-- Missiles of ligneous or osteal consistency have the potential of fracturing
	osseous structure, but appellations will eternally remain innocuous.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Man is the measure of all things.";"Protagoras";NA;"platitudes.dat (fortunes)";NA
"Mankind is poised midway between the gods and the beasts.";"Plotinus";NA;"platitudes.dat (fortunes)";NA
"Many are called, few are chosen.  Fewer still get to do the choosing.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Many are called, few volunteer.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Many are cold, but few are frozen.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Many hands make light work.";"John Heywood";NA;"platitudes.dat (fortunes)";NA
"May you have warm words on a cold evening,
a full mooon on a dark night,
and a smooth road all the way to your door.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"May you live in interesting times.";"Chinese proverb";NA;"platitudes.dat (fortunes)";NA
"Men freely believe that what they wish to desire.";"Julius Caesar";NA;"platitudes.dat (fortunes)";NA
"Misery loves company, but company does not reciprocate.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Misery no longer loves company.  Nowadays it insists on it.";"Russell Baker";NA;"platitudes.dat (fortunes)";NA
"Misfortunes arrive on wings and leave on foot.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Mistakes are often the stepping stones to utter failure.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Mistrust first impulses; they are always right.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Moderation in all things.";"Publius Terentius Afer [Terence]";NA;"platitudes.dat (fortunes)";NA
"Moderation is a fatal thing.  Nothing succeeds like excess.";"Oscar Wilde";NA;"platitudes.dat (fortunes)";NA
"Mother is the invention of necessity.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Mum's the word.";"Miguel de Cervantes";NA;"platitudes.dat (fortunes)";NA
"Necessity has no law.";"St. Augustine";NA;"platitudes.dat (fortunes)";NA
"Necessity hath no law.";"Oliver Cromwell";NA;"platitudes.dat (fortunes)";NA
"Necessity is a mother.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"-- Neophyte's serendipity.
-- Exclusive dedication to necessitious chores without interludes of
	hedonistic diversion renders John a hebetudinous fellow.
-- A revolving concretion of earthy or mineral matter accumulates no
	congeries of small, green bryophytic plant.
-- The person presenting the ultimate cachinnation possesses thereby the
	optimal cachinnation.
-- Abstention from any aleatory undertaking precludes a potential
	escallation of a lucrative nature.
-- Missiles of ligneous or osteal consistency have the potential of
	fracturing osseous structure, but appellations will eternally
	remain innocuous.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Never do today what you can put off until tomorrow.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Never look a gift horse in the mouth.";"Saint Jerome";NA;"platitudes.dat (fortunes)";NA
"Never promise more than you can perform.";"Publilius Syrus";NA;"platitudes.dat (fortunes)";NA
"Never put off till tomorrow what you can avoid all together.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Never put off until tomorrow what you can do the day after.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Nice guys don't finish nice.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Nice guys finish last, but we get to sleep in.";"Evan Davis";NA;"platitudes.dat (fortunes)";NA
"Nice guys finish last.";"Leo Durocher";NA;"platitudes.dat (fortunes)";NA
"Nice guys get sick.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"No act of kindness, no matter how small, is ever wasted.";"Aesop";NA;"platitudes.dat (fortunes)";NA
"No evil can happen to a good man.";"Plato";NA;"platitudes.dat (fortunes)";NA
"No excellent soul is exempt from a mixture of madness.";"Aristotle";NA;"platitudes.dat (fortunes)";NA
"No good deed goes unpunished.";"Clare Booth Luce";NA;"platitudes.dat (fortunes)";NA
"None love the bearer of bad news.";"Sophocles";NA;"platitudes.dat (fortunes)";NA
"Not everything worth doing is worth doing well.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Nothing endures but change.";"Heraclitus";NA;"platitudes.dat (fortunes)";NA
"Nothing ever becomes real till it is experienced -- even a
proverb is no proverb to you till your life has illustrated it.";"John Keats";NA;"platitudes.dat (fortunes)";NA
"Nullum magnum ingenium sine mixtura dementiae fuit.
	[There is no great genius without some touch of madness.]";"Seneca";NA;"platitudes.dat (fortunes)";NA
"Often things ARE as bad as they seem!";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Once a word has been allowed to escape, it cannot be recalled.";"Quintus Horatius Flaccus (Horace)";NA;"platitudes.dat (fortunes)";NA
"Once harm has been done, even a fool understands it.";"Homer";NA;"platitudes.dat (fortunes)";NA
"One good turn asketh another.";"John Heywood";NA;"platitudes.dat (fortunes)";NA
"One good turn deserves another.";"Gaius Petronius";NA;"platitudes.dat (fortunes)";NA
"One good turn usually gets most of the blanket.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"One man's Mede is another man's Persian.";"George M. Cohan";NA;"platitudes.dat (fortunes)";NA
"One picture is worth more than ten thousand words.";"Chinese proverb";NA;"platitudes.dat (fortunes)";NA
"Oppernockity tunes but once.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Out of sight is out of mind.";"Arthur Clough";NA;"platitudes.dat (fortunes)";NA
"		-- Owen Meredith";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Patience is the best remedy for every trouble.";"Titus Maccius Plautus";NA;"platitudes.dat (fortunes)";NA
"Pauca sed matura.
	[Few but excellent.]";"Gauss";NA;"platitudes.dat (fortunes)";NA
"Pereant, inquit, qui ante nos nostra dixerunt.
	[Confound those who have said our remarks before us.]
	or
	[May they perish who have expressed our bright ideas before us.]";"Aelius Donatus";NA;"platitudes.dat (fortunes)";NA
"Pity the meek, for they shall inherit the earth.";"Don Marquis";NA;"platitudes.dat (fortunes)";NA
"Plus ,ca change, plus c'est la m^eme chose.
	[The more things change, the more they remain the same.]";"Alphonse Karr, \"Les Gu^epes\"";NA;"platitudes.dat (fortunes)";NA
"Practice yourself what you preach.";"Titus Maccius Plautus";NA;"platitudes.dat (fortunes)";NA
"Praise the sea; on shore remain.";"John Florio";NA;"platitudes.dat (fortunes)";NA
"Pray to God, but keep rowing to shore.";"Russian Proverb";NA;"platitudes.dat (fortunes)";NA
"Prosperity makes friends, adversity tries them.";"Publilius Syrus";NA;"platitudes.dat (fortunes)";NA
"Quidquid latine dictum sit, altum videtur.
	[Whatever is said in Latin sounds profound.]";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Remembering is for those who have forgotten.";"Chinese proverb";NA;"platitudes.dat (fortunes)";NA
"Removing the straw that broke the camel's back does not necessarily
allow the camel to walk again.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Rome was not built in one day.";"John Heywood";NA;"platitudes.dat (fortunes)";NA
"Rome wasn't burnt in a day.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Rotten wood cannot be carved.";"Confucius, \"Analects\", Book 5, Ch. 9";NA;"platitudes.dat (fortunes)";NA
"-- Scintillate, scintillate, asteroid minikin.
-- Members of an avian species of identical plumage congregate.
-- Surveillance should precede saltation.
-- Pulchritude possesses solely cutaneous profundity.
-- It is fruitless to become lachrymose over precipitately departed
	lacteal fluid.
-- Freedom from incrustations of grime is contiguous to rectitude.
-- It is fruitless to attempt to indoctrinate a superannuated
	canine with innovative maneuvers.
-- Eschew the implement of correction and vitiate the scion.
-- The temperature of the aqueous content of an unremittingly
	galled saucepan does not reach 212 degrees Farenheit.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Scintillation is not always identification for an auric substance.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Seek simplicity -- and distrust it.";"Alfred North Whitehead";NA;"platitudes.dat (fortunes)";NA
"Seize the day, put no trust in the morrow!";"Quintus Horatius Flaccus (Horace)";NA;"platitudes.dat (fortunes)";NA
"Set the cart before the horse.";"John Heywood";NA;"platitudes.dat (fortunes)";NA
"Si jeunesse savait, si vieillesse pouvait.
	[If youth but knew, if old age but could.]";"Henri Estienne";NA;"platitudes.dat (fortunes)";NA
"Sic transit gloria Monday!";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Sic transit gloria mundi.
	[So passes away the glory of this world.]";"Thomas `a Kempis";NA;"platitudes.dat (fortunes)";NA
"Sic Transit Gloria Thursdi.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Small change can often be found under seat cushions.";"One of Lazarus Long's most penetrating insights";NA;"platitudes.dat (fortunes)";NA
"Small is beautiful.";"Schumacher's Dictum";NA;"platitudes.dat (fortunes)";NA
"Stop searching forever.  Happiness is just next to you.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Stop searching forever.  Happiness is unattainable.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Stop searching.  Happiness is right next to you.  Now, if they'd only
take a bath ...";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Sweet April showers do spring May flowers.";"Thomas Tusser";NA;"platitudes.dat (fortunes)";NA
"The coast was clear.";"Lope de Vega";NA;"platitudes.dat (fortunes)";NA
"The course of true anything never does run smooth.";"Samuel Butler";NA;"platitudes.dat (fortunes)";NA
"The descent to Hades is the same from every place.";"Anaxagoras";NA;"platitudes.dat (fortunes)";NA
"The early worm gets the bird.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"The early worm gets the late bird.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"The ends justify the means.";"after Matthew Prior";NA;"platitudes.dat (fortunes)";NA
"The greatest love is a mother's, then a dog's, then a sweetheart's.";"Polish proverb";NA;"platitudes.dat (fortunes)";NA
"The life which is unexamined is not worth living.";"Plato";NA;"platitudes.dat (fortunes)";NA
"The light at the end of the tunnel is the headlight of an approaching train.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"The light at the end of the tunnel may be an oncoming dragon.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"The man who runs may fight again.";"Menander";NA;"platitudes.dat (fortunes)";NA
"The man who sees, on New Year's day, Mount Fuji, a hawk, and an eggplant
is forever blessed.";"Old Japanese proverb";NA;"platitudes.dat (fortunes)";NA
"The meek will inherit the earth -- if that's OK with you.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"The more the merrier.";"John Heywood";NA;"platitudes.dat (fortunes)";NA
"The more things change, the more they stay insane.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"The more things change, the more they'll never be the same again.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"The only certainty is that nothing is certain.";"Pliny the Elder";NA;"platitudes.dat (fortunes)";NA
"The only constant is change.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"The only problem with seeing too much is that it makes you insane.";"Phaedrus";NA;"platitudes.dat (fortunes)";NA
"The only reward of virtue is virtue.";"Ralph Waldo Emerson";NA;"platitudes.dat (fortunes)";NA
"\"The porcupine with the sharpest quills gets stuck on a tree more often.\"";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"The proof of the pudding is in the eating.";"Miguel de Cervantes";NA;"platitudes.dat (fortunes)";NA
"The reverse side also has a reverse side.";"Japanese proverb";NA;"platitudes.dat (fortunes)";NA
"The road to Hades is easy to travel.";"Bion";NA;"platitudes.dat (fortunes)";NA
"The superfluous is very necessary.";"Voltaire";NA;"platitudes.dat (fortunes)";NA
"The temperature of the aqueous content of an unremittingly ogled
culinary vessel will not achieve 100 degrees on the Celsius scale.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"The worst is enemy of the bad.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"-- The writing implement is more potent than the claymore.
-- All articles that coruscate with resplendence are not truly auriferous.
-- When there are visible vapors having the prevenience in ignited carbonaceous
	materials, there is conflagration.
-- Sorting on the part of mendicants must be interdicted.
-- A plethora of individuals wither expertise in culinary techniques vitiated
	the potable concoction produced by steeping certain coupestibles.
-- The person presenting the ultimate cachinnation possesses thereby the
	optimal cachinnation.";"Eleemosynary deeds have their initial incidence intramurally.";NA;"platitudes.dat (fortunes)";NA
"There are more things in heaven and earth than any place else.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"There are more ways of killing a cat than choking her with cream.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"There is no fool to the old fool.";"John Heywood";NA;"platitudes.dat (fortunes)";NA
"There is no grief which time does not lessen and soften.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"There is no proverb that is not true.";"Cervantes";NA;"platitudes.dat (fortunes)";NA
"There's an old proverb that says just about whatever you want it to.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"There's no heavier burden than a great potential.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"There's no such thing as a free lunch.";"Milton Friendman";NA;"platitudes.dat (fortunes)";NA
"There's no such thing as an original sin.";"Elvis Costello";NA;"platitudes.dat (fortunes)";NA
"There's no time like the pleasant.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Things are more like they are today than they ever were before.";"Dwight Eisenhower";NA;"platitudes.dat (fortunes)";NA
"Things are more like they used to be than they are now.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Things are not always what they seem.";"Phaedrus";NA;"platitudes.dat (fortunes)";NA
"Things fall apart; the centre cannot hold.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Thou hast seen nothing yet.";"Miguel de Cervantes";NA;"platitudes.dat (fortunes)";NA
"Three may keep a secret, if two of them are dead.";"Benjamin Franklin";NA;"platitudes.dat (fortunes)";NA
"Time and tide wait for no man.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Time as he grows old teaches all things.";"Aeschylus";NA;"platitudes.dat (fortunes)";NA
"Time flies like an arrow.  Fruit flies like a banana.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Time goes, you say?
Ah no!
Time stays, *we* go.";"Austin Dobson";NA;"platitudes.dat (fortunes)";NA
"Time sure flies when you don't know what you're doing.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"To add insult to injury.";"Phaedrus";NA;"platitudes.dat (fortunes)";NA
"To err is human, but I can REALLY foul things up.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"To err is human, but when the eraser wears out before the pencil,
you're overdoing it a little.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"To err is human, to forgive is against company policy.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"To err is human, to forgive unusual.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"To err is human, to moo bovine.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"To err is human, to purr feline.
To err is human, two curs canine.
To err is human, to moo bovine.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"To err is human, to repent, divine, to persist, devilish.";"Benjamin Franklin";NA;"platitudes.dat (fortunes)";NA
"To err is human.
To blame someone else for your mistakes is even more human.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"To err is human; to admit it, a blunder.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"To err is human; to forgive is simply not our policy.";"MIT Assasination Club";NA;"platitudes.dat (fortunes)";NA
"To err is humor.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"To every Ph.D. there is an equal and opposite Ph.D.";"B. Duggan";NA;"platitudes.dat (fortunes)";NA
"Treat your friend as if he might become an enemy.";"Publilius Syrus";NA;"platitudes.dat (fortunes)";NA
"Trust in Allah, but tie your camel.";"Arabian proverb";NA;"platitudes.dat (fortunes)";NA
"Truth can wait; he's used to it.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Turn the other cheek.";"Jesus Christ";NA;"platitudes.dat (fortunes)";NA
"Two heads are better than one.";"John Heywood";NA;"platitudes.dat (fortunes)";NA
"Two heads are more numerous than one.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Two is company, three is an orgy.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Two wrongs are only the beginning.";"Kohn";NA;"platitudes.dat (fortunes)";NA
"Two wrongs don't make a right, but they make a good excuse.";"Thomas Szasz";NA;"platitudes.dat (fortunes)";NA
"Two wrongs don't make a right, but three lefts do.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Walking on water wasn't built in a day.";"Jack Kerouac";NA;"platitudes.dat (fortunes)";NA
"We are what we are.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"We are what we pretend to be.";"Kurt Vonnegut, Jr.";NA;"platitudes.dat (fortunes)";NA
"We have seen the light at the end of the tunnel, and it's out.";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
"Well begun is half done.";"Aristotle";NA;"platitudes.dat (fortunes)";NA
"What fools these morals be!";"Unknown (/usr/share/games/fortunes/platitudes)";NA;"platitudes.dat (fortunes)";NA
