"quote";"author";"context";"source";"date"
"I have a dream.  I have a dream that one day, on the red hills of Georgia,
the sons of former slaves and the sons of former slaveowners will be able to
sit down together at the table of brotherhood.";"Martin Luther King, Jr.";NA;"politics.dat (fortunes)";NA
"I have already given two cousins to the war and I stand ready to sacrifice
my wife's brother.";"Artemus Ward";NA;"politics.dat (fortunes)";NA
"I have always noticed that whenever a radical takes to Imperialism,
he catches it in a very acute form.";"Winston Churchill, 1903";NA;"politics.dat (fortunes)";NA
"I have discovered the art of deceiving diplomats. I tell them the truth
and they never believe me.";"Camillo Di Cavour";NA;"politics.dat (fortunes)";NA
"I have gained this by philosophy:
that I do without being commanded what others do only from fear of the law.";"Aristotle";NA;"politics.dat (fortunes)";NA
"I have never understood this liking for war.  It panders to instincts
already catered for within the scope of any respectable domestic establishment.";"Alan Bennett";NA;"politics.dat (fortunes)";NA
"I hold it, that a little rebellion, now and then, is a good thing...";"Thomas Jefferson";NA;"politics.dat (fortunes)";NA
"I know not with what weapons World War III will be fought, but World
War IV will be fought with sticks and stones.";"Albert Einstein";NA;"politics.dat (fortunes)";NA
"I like to believe that people in the long run are going to do more to promote
peace than our governments.  Indeed, I think that people want peace so much
that one of these days governments had better get out of the way and let them
have it.";"Dwight D. Eisenhower";NA;"politics.dat (fortunes)";NA
"I might have gone to West Point, but I was too proud to speak to a congressman.";"Will Rogers";NA;"politics.dat (fortunes)";NA
"I needed the good will of the legislature of four states.  I formed the
legislative bodies with my own money.  I found that it was cheaper that way.";"Jay Gould";NA;"politics.dat (fortunes)";NA
"I never deny, I never contradict.  I sometimes forget.";"Benjamin Disraeli, British PM, on dealing with the
		   Royal Family";NA;"politics.dat (fortunes)";NA
"I never vote for anyone.  I always vote against.";"W. C. Fields";NA;"politics.dat (fortunes)";NA
"I owe the government $3400 in taxes.  So I sent them two hammers and a
toilet seat.";"Michael McShane";NA;"politics.dat (fortunes)";NA
"I place economy among the first and most important virtues, and public debt as
the greatest of dangers to be feared.  To preserve our independence, we must
not let our rulers load us with perpetual debt.  If we run into such debts, we
must be taxed in our meat and drink, in our necessities and in our comforts,
in our labor and in our amusements.  If we can prevent the government from
wasting the labor of the people, under the pretense of caring for them, they
will be happy.";"Thomas Jefferson";NA;"politics.dat (fortunes)";NA
"I pledge allegiance to the flag
of the United States of America
and to the republic for which it stands,
one nation,
indivisible,
with liberty
and justice for all.";"Francis Bellamy, 1892";NA;"politics.dat (fortunes)";NA
"I prefer the most unjust peace to the most righteous war.";"Cicero

Even peace may be purchased at too high a price.";NA;"politics.dat (fortunes)";NA
"I realize that the MX missile is none of our concern.  I realize that the
whole point of living in a democracy is that we pay professional
congresspersons to concern themselves with things like the MX missile so we
can be free to concern ourselves with getting hold of the plumber.

But from time to time, I feel I must address major public issues such as
this, because in a free and open society, where the very future of the world
hinges on decisions made by our elected leaders, you never win large cash
journalism awards if you stick to the topics I usually write about, such as
nose-picking.";"Dave Barry, \"At Last, the Ultimate Deterrent Against
		   Political Fallout\"";NA;"politics.dat (fortunes)";NA
"I see a good deal of talk from Washington about lowering taxes.  I hope
they do get 'em lowered down enough so people can afford to pay 'em.";"The Best of Will Rogers";NA;"politics.dat (fortunes)";NA
"I see where we are starting to pay some attention to our neigbors to
the south.  We could never understand why Mexico wasn't just crazy about
us; for we have always had their good will, and oil and minerals, at heart.";"The Best of Will Rogers";NA;"politics.dat (fortunes)";NA
"I steal.";"Sam Giancana, explaining his livelihood to his draft board

Easy.  I own Chicago.  I own Miami.  I own Las Vegas.";NA;"politics.dat (fortunes)";NA
"I think the world is run by C students.";"Al McGuire";NA;"politics.dat (fortunes)";NA
"I trust the first lion he meets will do his duty.";"J. P. Morgan on Teddy Roosevelt's safari";NA;"politics.dat (fortunes)";NA
"I try not to break the rules but merely to test their elasticity.";"Bill Veeck";NA;"politics.dat (fortunes)";NA
"I try to keep an open mind, but not so open that my brains fall out.";"Judge Harold T. Stone";NA;"politics.dat (fortunes)";NA
"I use not only all the brains I have, but all those I can borrow as well.";"Woodrow Wilson";NA;"politics.dat (fortunes)";NA
"I used to be a rebel in my youth.

This cause... that cause... (chuckle) I backed 'em ALL!  But I learned.
Rebellion is simply a device used by the immature to hide from his own
problems.  So I lost interest in politics.  Now when I feel aroused by
a civil rights case or a passport hearing... I realize it's just a device.
I go to my analyst and we work it out.  You have no idea how much better
I feel these days.";"J. Feiffer";NA;"politics.dat (fortunes)";NA
"I want to be the white man's brother, not his brother-in-law.";"Martin Luther King, Jr.";NA;"politics.dat (fortunes)";NA
"I was appalled by this story of the destruction of a member of a valued
endangered species.  It's all very well to celebrate the practicality of
pigs by ennobling the porcine sibling who constructed his home out of
bricks and mortar.  But to wantonly destroy a wolf, even one with an
excessive taste for porkers, is unconscionable in these ecologically
critical times when both man and his domestic beasts continue to maraud
the earth.
		Sylvia Kamerman, \"Book Reviewing\"";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"I was offered a job as a hoodlum and I turned it down cold.  A thief is
anybody who gets out and works for his living, like robbing a bank or
breaking into a place and stealing stuff, or kidnapping somebody.  He really
gives some effort to it.  A hoodlum is a pretty lousy sort of scum.  He
works for gangsters and bumps guys off when they have been put on the spot.
Why, after I'd made my rep, some of the Chicago Syndicate wanted me to work
for them as a hood -- you know, handling a machine gun.  They offered me
two hundred and fifty dollars a week and all the protection I needed.  I
was on the lam at the time and not able to work at my regular line.  But
I wouldn't consider it.  \"I'm a thief,\" I said.  \"I'm no lousy hoodlum.\"";"Alvin Karpis, \"Public Enemy Number One\"";NA;"politics.dat (fortunes)";NA
"I went to my mother and told her I intended to commence a different life.  I
asked for and obtained her blessing and at once commenced the career of a
robber.";"Tiburcio Vasquez";NA;"politics.dat (fortunes)";NA
"I wish a robot would get elected president.  That way, when he came to town,
we could all take a shot at him and not feel too bad.";"Jack Handey";NA;"politics.dat (fortunes)";NA
"I would like the government to do all it can to mitigate, then, in
understanding, in mutuality of interest, in concern for the common good,
our tasks will be solved.";"Warren G. Harding";NA;"politics.dat (fortunes)";NA
"I would like to electrocute everyone who uses the word 'fair' in connection
with income tax policies.";"William F. Buckley";NA;"politics.dat (fortunes)";NA
"I would much rather have men ask why I have no statue, than why I have one.";"Marcus Procius Cato";NA;"politics.dat (fortunes)";NA
"I would rather be a serf in a poor man's house and be above ground than
reign among the dead.";"Achilles, \"The Odessey\", XI, 489-91";NA;"politics.dat (fortunes)";NA
"I'd like to see the government get out of war altogether and leave the
whole field to private industry.";"Joseph Heller";NA;"politics.dat (fortunes)";NA
"\"I'll carry your books, I'll carry a tune, I'll carry on, carry over,
carry forward, Cary Grant, cash & carry, Carry Me Back To Old Virginia,
I'll even Hara Kari if you show me how, but I will *not* carry a gun.\"";"Hawkeye, M*A*S*H";NA;"politics.dat (fortunes)";NA
"\"I'll rob that rich person and give it to some poor deserving slob.
That will *prove* I'm Robin Hood.\"";"Daffy Duck, \"Robin Hood Daffy\", [1958, Chuck Jones]";NA;"politics.dat (fortunes)";NA
"I'm going to Vietnam at the request of the White House.  President Johnson
says a war isn't really a war without my jokes.";"Bob Hope";NA;"politics.dat (fortunes)";NA
"\"I'm not stupid, I'm not expendable, and I'M NOT GOING!\"";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"I'm proud to be paying taxes in the United States.  The only thing is
-- I could be just as proud for half the money.";"Arthur Godfrey";NA;"politics.dat (fortunes)";NA
"\"I'm willing to sacrifice anything for this cause, even other people's lives.\"";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"I've always considered statesmen to be more expendable than soldiers.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"If a nation values anything more than freedom, it will lose its freedom;
and the irony of it is that if it is comfort or money it values more, it
will lose that, too.";"W. Somerset Maugham";NA;"politics.dat (fortunes)";NA
"If built in great numbers, motels will be used for nothing but illegal
purposes.";"J. Edgar Hoover";NA;"politics.dat (fortunes)";NA
"If everybody minded their own business, the world would go around a deal faster.";"The Duchess, \"Through the Looking Glass\"";NA;"politics.dat (fortunes)";NA
"If fifty million people say a foolish thing, it's still a foolish thing.";"Bertrand Russell";NA;"politics.dat (fortunes)";NA
"If God had meant for us to be in the Army, we would have been born with
green, baggy skin.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"If God wanted us to have a President, He would have sent us a candidate.";"Jerry Dreshfield";NA;"politics.dat (fortunes)";NA
"If Karl, instead of writing a lot about Capital, had made a lot of Capital,
it would have been much better.";"Karl Marx's Mother";NA;"politics.dat (fortunes)";NA
"If Patrick Henry thought that taxation without representation was bad,
he should see how bad it is with representation.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"If people have to choose between freedom and sandwiches, they
will take sandwiches.";"Lord Boyd-orr

Eats first, morals after.";NA;"politics.dat (fortunes)";NA
"If pro is the opposite of con, what is the opposite of progress?";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"If society fits you comfortably enough, you call it freedom.";"Robert Frost";NA;"politics.dat (fortunes)";NA
"If the American dream is for Americans only, it will remain our dream
and never be our destiny.";"Ren'e de Visme Williamson";NA;"politics.dat (fortunes)";NA
"If the government doesn't trust the people, why doesn't it dissolve them
and elect a new people?";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"\"If the King's English was good enough for Jesus, it's good enough for me!\"";"\"Ma\" Ferguson, Governor of Texas (circa 1920)";NA;"politics.dat (fortunes)";NA
"If the rich could pay the poor to die for them, what a living the poor
could make!";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"If they were so inclined, they could impeach him because they don't like
his necktie.";"Attorney General William Saxbe";NA;"politics.dat (fortunes)";NA
"If voting could change the system, it would be illegal.  If not voting
could change the system, it would be illegal.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"If we all work together, we can totally disrupt the system.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"If we can ever make red tape nutritional, we can feed the world.";"R. Schaeberle, \"Management Accounting\"";NA;"politics.dat (fortunes)";NA
"If we suffer tamely a lawless attack upon our liberty, we encourage it,
and involve others in our doom.";"Samuel Adams";NA;"politics.dat (fortunes)";NA
"If we won't stand together, we don't stand a chance.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"If you don't strike oil in twenty minutes, stop boring.";"Andrew Carnegie, on public speaking";NA;"politics.dat (fortunes)";NA
"\"If you ever want to get anywhere in politics, my boy, you're going to
have to get a toehold in the public eye.\"";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"If you give Congress a chance to vote on both sides of an issue, it
will always do it.";"Les Aspin, D., Wisconsin";NA;"politics.dat (fortunes)";NA
"If you go on with this nuclear arms race, all you are going to do is
make the rubble bounce.";"Winston Churchill";NA;"politics.dat (fortunes)";NA
"If you live in a country run by committee, be on the committee.";"Graham Summer";NA;"politics.dat (fortunes)";NA
"If you make any money, the government shoves you in the creek once a year
with it in your pockets, and all that don't get wet you can keep.";"The Best of Will Rogers";NA;"politics.dat (fortunes)";NA
"If you took all of the grains of sand in the world, and lined
them up end to end in a row, you'd be working for the government!";"Mr. Interesting";NA;"politics.dat (fortunes)";NA
"If you want to understand your government, don't begin by reading the
Constitution.  It conveys precious little of the flavor of today's
statecraft.  Instead, read selected portions of the Washington telephone
directory containing listings for all the organizations with titles
beginning with the word \"National.\"";"George Will";NA;"politics.dat (fortunes)";NA
"If you wants to get elected president, you'se got to think up some
memoraboble homily so's school kids can be pestered into memorizin'
it, even if they don't know what it means.";"Walt Kelly, \"The Pogo Party\"";NA;"politics.dat (fortunes)";NA
"If your hands are clean and your cause is just and your demands are
reasonable, at least it's a start.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"Illegal aliens have always been a problem in the United States. Ask any Indian.";"Robert Orben

Immigration is the sincerest form of flattery.";NA;"politics.dat (fortunes)";NA
"Imbalance of power corrupts and monopoly of power corrupts absolutely.";"Genji";NA;"politics.dat (fortunes)";NA
"Immigration is the sincerest form of flattery.";"Jack Paar";NA;"politics.dat (fortunes)";NA
"In America, any boy may become president and I suppose that's just one
of the risks he takes.";"Adlai Stevenson";NA;"politics.dat (fortunes)";NA
"In an orderly world, there's always a place for the disorderly.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"In case of atomic attack, the federal ruling against prayer in schools
will be temporarily canceled.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"In defeat, unbeatable; in victory, unbearable.";"W. Churchill, on General Montgomery";NA;"politics.dat (fortunes)";NA
"In Dr. Johnson's famous dictionary patriotism is defined as the last
resort of the scoundrel.  With all due respect to an enlightened but
inferior lexicographer I beg to submit that it is the first.";"Ambrose Bierce, \"The Devil's Dictionary\"";NA;"politics.dat (fortunes)";NA
"In fiction the recourse of the powerless is murder; in life the recourse
of the powerless is petty theft.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"In Germany they first came for the Communists and I didn't speak up because
I wasn't a Communist.  Then they came for the Jews, and I didn't speak up
because I wasn't a Jew.  Then they came for the trade unionists, and I
didn't speak up because I wasn't a trade unionist.  Then they came for the
Catholics, and I didn't speak up because I was a Protestant.  Then they came
for me -- and by that time no one was left to speak up.";"Pastor Martin Niemoller";NA;"politics.dat (fortunes)";NA
"In Italy, for thirty years under the Borgias, they had warfare, terror,
murder, and bloodshed, but they produced Michaelangelo, Leonardo da Vinci
and the Renaissance.  In Switzerland, they had brotherly love, they had
five hundred years of democracy and peace -- and what did they produce?
The cuckoo-clock.";"Orson Welles, \"The Third Man\"";NA;"politics.dat (fortunes)";NA
"In our civilization, and under our republican form of government, intelligence
is so highly honored that it is rewarded by exemption from the cares of office.";"Ambrose Bierce, \"The Devil's Dictionary\"";NA;"politics.dat (fortunes)";NA
"In Pierre Trudeau, Canada has finally produced a Prime Minister worthy of
assassination.";"John Diefenbaker";NA;"politics.dat (fortunes)";NA
"In the Halls of Justice the only justice is in the halls.";"Lenny Bruce";NA;"politics.dat (fortunes)";NA
"In those days he was wiser than he is now -- he used to frequently take
my advice.";"Winston Churchill";NA;"politics.dat (fortunes)";NA
"In war it is not men, but the man who counts.";"Napoleon";NA;"politics.dat (fortunes)";NA
"In war, truth is the first casualty.";"U Thant";NA;"politics.dat (fortunes)";NA
"... indifference is a militant thing ... when it goes away it leaves
smoking ruins, where lie citizens bayonetted through the throat.  It is
not a children's pastime like mere highway robbery.";"Stephen Crane";NA;"politics.dat (fortunes)";NA
"Individualists unite!";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"Indomitable in retreat; invincible in advance; insufferable in victory.";"Winston Churchill, on General Montgomery";NA;"politics.dat (fortunes)";NA
"Inform all the troops that communications have completely broken down.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"	Inheritance taxes are getting so out of line, that the deceased family
often doesn't have a legacy to stand on.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"Injustice anywhere is a threat to justice everywhere.";"Martin Luther King, Jr.";NA;"politics.dat (fortunes)";NA
"Interesting poll results reported in today's New York Post: people on the
street in midtown Manhattan were asked whether they approved of the US
invasion of Grenada.  Fifty-three percent said yes; 39 percent said no;
and 8 percent said \"Gimme a quarter?\"";"David Letterman";NA;"politics.dat (fortunes)";NA
"Interfere?  Of course we should interfere!  Always do what you're
best at, that's what I say.";"Doctor Who";NA;"politics.dat (fortunes)";NA
"It follows that any commander in chief who undertakes to carry out a plan
which he considers defective is at fault; he must put forth his reasons,
insist of the plan being changed, and finally tender his resignation rather
than be the instrument of his army's downfall.";"Napoleon, \"Military Maxims and Thought\"";NA;"politics.dat (fortunes)";NA
"It got to the point where I had to get a haircut or both feet firmly
planted in the air.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"It is better to die on your feet than to live on your knees.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"It is better to wear chains than to believe you are free, and weight
yourself down with invisible chains.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"It is difficult to legislate morality in the absence of moral legislators.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"It is easier to be a \"humanitarian\" than to render your own country its
proper due; it is easier to be a \"patriot\" than to make your community a
better place to live in; it is easier to be a \"civic leader\" than to treat
your own family with loving understanding; for the smaller the focus of
attention, the harder the task.";"Sydney J. Harris";NA;"politics.dat (fortunes)";NA
"It is easier to fight for one's principles than to live up to them.";"Alfred Adler";NA;"politics.dat (fortunes)";NA
"It is enough to make one sympathize with a tyrant for the determination
of his courtiers to deceive him for their own personal ends...";"Russell Baker and Charles Peters";NA;"politics.dat (fortunes)";NA
"It is impossible to defend perfectly against the attack of those who want
to die.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"It is like saying that for the cause of peace, God and the Devil will
have a high-level meeting.";"Rev. Carl McIntire, on Nixon's China trip";NA;"politics.dat (fortunes)";NA
"It is necessary for the welfare of society that genius should be privileged
to utter sedition, to blaspheme, to outrage good taste, to corrupt the
youthful mind, and generally to scandalize one's uncles.";"George Bernard Shaw";NA;"politics.dat (fortunes)";NA
"It is not the critic who counts, or how the strong man stumbled, or whether
the doer of deeds could have done them better.  The credit belongs to the
man who is actually in the arena, whose face is marred by dust and sweat and
blood, who strives valiantly, who errs and comes short again and again; who
knows the great enthusiasm, the great devotion, and who spends himself in a
worthy cause, and if he fails, at least fails while daring greatly, so that
he'll never be with those cold and timid souls who never know either victory
or defeat.";"Teddy Roosevelt";NA;"politics.dat (fortunes)";NA
"It is now 10 p.m.  Do you know where Henry Kissinger is?";"Elizabeth Carpenter";NA;"politics.dat (fortunes)";NA
"It is said an Eastern monarch once charged his wise men to invent him a
sentence to be ever in view, and which should be true and appropriate
in all times and situations.  They presented him the words: \"And this,
too, shall pass away.\"";"Abraham Lincoln";NA;"politics.dat (fortunes)";NA
"It may be better to be a live jackal than a dead lion, but it is better
still to be a live lion.  And usually easier.";"Lazarus Long";NA;"politics.dat (fortunes)";NA
"It pays in England to be a revolutionary and a bible-smacker most of
one's life and then come round.";"Lord Alfred Douglas";NA;"politics.dat (fortunes)";NA
"It seems a little silly now, but this country was founded as a protest
against taxation.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"It seems like the less a statesman amounts to, the more he loves the flag.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"It took a while to surface, but it appears that a long-distance credit card
may have saved a U.S. Army unit from heavy casualties during the Grenada
military rescue/invasion. Major General David Nichols, Air Force ... said
the Army unit was in a house surrounded by Cuban forces.  One soldier found
a telephone and, using his credit card, called Ft. Bragg, N.C., telling Army
officiers there of the perilous situation. The officers in turn called the
Air Force, which sent in gunships to scatter the Cubans and relieve the unit.";"Aviation Week and Space Technology";NA;"politics.dat (fortunes)";NA
"\"It was a Roman who said it was sweet to die for one's country.  The
Greeks never said it was sweet to die for anything.  They had no vital lies.\"";"Edith Hamilton, \"The Greek Way\"";NA;"politics.dat (fortunes)";NA
"It was the Law of the Sea, they said.  Civilization ends at the waterline.
Beyond that, we all enter the food chain, and not always right at the top.";"Hunter S. Thompson";NA;"politics.dat (fortunes)";NA
"It's a good thing we don't get all the government we pay for.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"It's a recession when your neighbour loses his job; it's a depression
when you lose yours.";"Harry S. Truman";NA;"politics.dat (fortunes)";NA
"	\"It's a summons.\"
	\"What's a summons?\"
	\"It means summon's in trouble.\"";"Rocky and Bullwinkle";NA;"politics.dat (fortunes)";NA
"It's getting uncommonly easy to kill people in large numbers, and the first
thing a principle does -- if it really is a principle -- is to kill somebody.";"Dorothy L. Sayers, \"Gaudy Night\"";NA;"politics.dat (fortunes)";NA
"It's important that people know what you stand for.
It's more important that they know what you won't stand for.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"It's no surprise that things are so screwed up: everyone that knows how
to run a government is either driving taxicabs or cutting hair.";"George Burns";NA;"politics.dat (fortunes)";NA
"It's the opinion of some that crops could be grown on the moon.  Which raises
the fear that it may not be long before we're paying somebody not to.";"Franklin P. Jones";NA;"politics.dat (fortunes)";NA
"	Jacek, a Polish schoolboy, is told by his teacher that he has
been chosen to carry the Polish flag in the May Day parade.
	\"Why me?\"  whines the boy.  \"Three years ago I carried the flag
when Brezhnev was the Secretary; then I carried the flag when it was
Andropov's turn, and again when Chernenko was in the Kremlin.  Why is
it always me, teacher?\"
	\"Because, Jacek, you have such golden hands,\" the teacher
explains.";"being told in Poland, 1987";NA;"politics.dat (fortunes)";NA
"Join in the new game that's sweeping the country.  It's called \"Bureaucracy\".
Everybody stands in a circle.  The first person to do anything loses.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"Join the army, see the world, meet interesting, exciting people, and kill them.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"Join the Navy; sail to far-off exotic lands, meet exciting interesting people,
and kill them.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"Just as most issues are seldom black or white, so are most good solutions
seldom black or white.  Beware of the solution that requires one side to be
totally the loser and the other side to be totally the winner.  The reason
there are two sides to begin with usually is because neither side has all
the facts.  Therefore, when the wise mediator effects a compromise, he is
not acting from political motivation.  Rather, he is acting from a deep
sense of respect for the whole truth.";"Stephen R. Schwambach";NA;"politics.dat (fortunes)";NA
"Keep your laws off my body!";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"Know thyself.  If you need help, call the C.I.A.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"L'etat c'est moi.
	[I am the state.]";"Louis XIV";NA;"politics.dat (fortunes)";NA
"Law stands mute in the midst of arms.";"Marcus Tullius Cicero";NA;"politics.dat (fortunes)";NA
"Lawful Dungeon Master -- and they're MY laws!";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"Leadership involves finding a parade and getting in front of it; what
is happening in America is that those parades are getting smaller and
smaller -- and there are many more of them.";"John Naisbitt, \"Megatrends\"";NA;"politics.dat (fortunes)";NA
"Let no guilty man escape.";"U. S. Grant";NA;"politics.dat (fortunes)";NA
"Let the people think they govern and they will be governed.";"William Penn, founder of Pennsylvania";NA;"politics.dat (fortunes)";NA
"Let us never negotiate out of fear, but let us never fear to negotiate.";"John F. Kennedy";NA;"politics.dat (fortunes)";NA
"Liberty don't work as good in practice as it does in speeches.";"The Best of Will Rogers";NA;"politics.dat (fortunes)";NA
"Liberty is always dangerous, but it is the safest thing we have.";"Harry Emerson Fosdick";NA;"politics.dat (fortunes)";NA
"Life is a concentration camp.  You're stuck here and there's no way
out and you can only rage impotently against your persecutors.";"Woody Allen";NA;"politics.dat (fortunes)";NA
"Listen, there is no courage or any extra courage that I know of to find out
the right thing to do.  Now, it is not only necessary to do the right thing,
but to do it in the right way and the only problem you have is what is the
right thing to do and what is the right way to do it.  That is the problem.
But this economy of ours is not so simple that it obeys to the opinion of
bias or the pronouncements of any particular individual, even to the President.
This is an economy that is made up of 173 million people, and it reflects
their desires, they're ready to buy, they're ready to spend, it is a thing
that is too complex and too big to be affected adversely or advantageously
just by a few words or any particular -- say, a little this and that, or even
a panacea so alleged.";"D. D. Eisenhower, in response to: \"Has the government
		been lacking in courage and boldness in facing up to
		the recession?\"";NA;"politics.dat (fortunes)";NA
"Lots of folks are forced to skimp to support a government that won't.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"Love America -- or give it back.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"\"MacDonald has the gift on compressing the largest amount of words into
the smallest amount of thoughts.\"";"Winston Churchill";NA;"politics.dat (fortunes)";NA
"Majorities, of course, start with minorities.";"Robert Moses";NA;"politics.dat (fortunes)";NA
"Man is a military animal, glories in gunpowder, and loves parade.";"P. J. Bailey";NA;"politics.dat (fortunes)";NA
"Man is by nature a political animal.";"Aristotle";NA;"politics.dat (fortunes)";NA
"Many a bum show has been saved by the flag.";"George M. Cohan";NA;"politics.dat (fortunes)";NA
"Massachusetts has the best politicians money can buy.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"Message will arrive in the mail.  Destroy, before the FBI sees it.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"Mickey Mouse wears a Spiro Agnew watch.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"Military intelligence is a contradiction in terms.";"Groucho Marx";NA;"politics.dat (fortunes)";NA
"Military justice is to justice what military music is to music.";"Groucho Marx";NA;"politics.dat (fortunes)";NA
"Most people want either less corruption or more of a chance to
participate in it.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"Mr. Salter's side of the conversation was limited to expressions of assent.
When Lord Copper was right he said \"Definitely, Lord Copper\"; when he was
wrong, \"Up to a point.\"
	\"Let me see, what's the name of the place I mean?  Capital of Japan?
Yokohama isn't it?\"
	\"Up to a point, Lord Copper.\"
	\"And Hong Kong definitely belongs to us, doesn't it?\"
	\"Definitely, Lord Copper.\"";"Evelyn Waugh, \"Scoop\"";NA;"politics.dat (fortunes)";NA
"My central memory of that time seems to hang on one or five or maybe forty
nights -- or very early mornings -- when I left the Fillmore half-crazy and,
instead of going home, aimed the big 650 Lightning across the Bay Bridge at
a hundred miles an hour ... booming through the Treasure Island tunnel at
the lights of Oakland and Berkeley and Richmond, not quite sure which
turnoff to take when I got to the other end ... but being absolutely certain
that no matter which way I went I would come to a place where people were
just as high and wild as I was: no doubt at all about that.";"Hunter S. Thompson";NA;"politics.dat (fortunes)";NA
"\"My country, right or wrong\" is a thing that no patriot would think
of saying, except in a desperate case.  It is like saying \"My mother,
drunk or sober.\"";"G. K. Chesterton, \"The Defendant\"";NA;"politics.dat (fortunes)";NA
"My experience with government is when things are non-controversial, beautifully
co-ordinated and all the rest, it must be that not much is going on.";"J. F. Kennedy";NA;"politics.dat (fortunes)";NA
"My father was a saint, I'm not.";"Indira Gandhi";NA;"politics.dat (fortunes)";NA
"My folks didn't come over on the Mayflower, but they were there to meet
the boat.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"My own life has been spent chronicling the rise and fall of human systems,
and I am convinced that we are terribly vulnerable.  ...  We should be
reluctant to turn back upon the frontier of this epoch. Space is indifferent
to what we do; it has no feeling, no design, no interest in whether or not
we grapple with it. But we cannot be indifferent to space, because the grand,
slow march of intelligence has brought us, in our generation, to a point
from which we can explore and understand and utilize it. To turn back now
would be to deny our history, our capabilities.";"James A. Michener";NA;"politics.dat (fortunes)";NA
"NAPOLEON: What shall we do with this soldier, Giuseppe?  Everything he
	  says is wrong.
GIUSEPPE: Make him a general, Excellency, and then everything he says
	  will be right.";"G. B. Shaw, \"The Man of Destiny\"";NA;"politics.dat (fortunes)";NA
"National security is in your hands - guard it well.";"Unknown (/usr/share/games/fortunes/politics)";NA;"politics.dat (fortunes)";NA
"Necessity is the plea for every infringement of human freedom.
It is the argument of tyrants; it is the creed of slaves.";"William Pitt, 1783";NA;"politics.dat (fortunes)";NA
